Multiplier,0,,Dimensions,7,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,22955.4413254357,7.0042,5/1/2019 1:15:00 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
CCCM-R m6,2,2,50,5/1/2019 1:15:01 AM,22955.44,22955.44,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22955.44,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,2,2,50,5/1/2019 1:15:01 AM,22955.44,22955.44,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22955.44,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,2,2,50,5/1/2019 1:15:01 AM,22955.44,22955.44,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22955.44,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,2,2,50,5/1/2019 1:15:01 AM,22955.44,22955.44,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22955.44,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,2,2,50,5/1/2019 1:15:01 AM,22955.44,22955.44,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22955.44,NaN,0.00,0.00,0.00,0.00
Raw Model,1,22638.5290602909,90.0644,5/1/2019 1:15:01 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,2,2,50,5/1/2019 1:15:01 AM,22638.53,257563.26,300077.05,2.30,0.46,0.38,0.49,0.00,0.00,100.00,NaN,257563.26,299812.22,0.00,0.00,0.00,0.00
CLUSTER,2,2,50,5/1/2019 1:15:01 AM,22638.53,22638.53,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22638.53,NaN,0.00,0.00,0.00,0.00
MaxSumK,2,2,50,5/1/2019 1:15:01 AM,22638.53,22638.53,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22638.53,NaN,0.00,0.00,0.00,0.00
MaxiMinK,2,2,50,5/1/2019 1:15:01 AM,22638.53,22638.53,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22638.53,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,2,2,50,5/1/2019 1:15:01 AM,22638.53,22638.53,NaN,2.42,0.49,0.00,0.00,0.00,0.00,100.00,NaN,22638.53,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,2,2,50,5/1/2019 1:15:01 AM,22638.53,22638.53,NaN,2.46,0.50,0.00,0.00,0.00,0.00,100.00,NaN,22638.53,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,2,2,50,5/1/2019 1:15:01 AM,22638.53,22638.53,NaN,2.10,0.30,0.00,0.00,0.00,0.00,100.00,NaN,22638.53,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,2,2,50,5/1/2019 1:15:01 AM,22638.53,22638.53,NaN,2.16,0.37,0.00,0.00,0.00,0.00,100.00,NaN,22638.53,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,2,2,50,5/1/2019 1:15:01 AM,22638.53,22638.53,NaN,2.04,0.20,0.00,0.00,0.00,0.00,100.00,NaN,22638.53,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,2,2,50,5/1/2019 1:15:01 AM,22638.53,22638.53,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22638.53,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,2,2,50,5/1/2019 1:15:01 AM,22638.53,22638.53,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22638.53,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,2,2,50,5/1/2019 1:15:01 AM,22638.53,22638.53,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22638.53,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,2,2,50,5/1/2019 1:15:01 AM,22638.53,22638.53,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22638.53,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,2,2,50,5/1/2019 1:15:01 AM,22638.53,22638.53,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22638.53,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,2,2,50,5/1/2019 1:15:01 AM,22638.53,22638.53,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22638.53,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,2,2,50,5/1/2019 1:15:01 AM,22638.53,22638.53,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22638.53,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,2,2,50,5/1/2019 1:15:01 AM,22638.53,22638.53,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22638.53,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,2,2,50,5/1/2019 1:15:01 AM,22638.53,22638.53,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22638.53,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,2,2,50,5/1/2019 1:15:01 AM,22638.53,22638.53,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22638.53,NaN,0.00,0.00,0.00,0.00
Raw Model,1,23837.8400354533,72.0494,5/1/2019 1:15:01 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,2,2,50,5/1/2019 1:15:01 AM,23837.84,69012.32,47019.09,2.58,0.72,0.48,0.50,0.00,0.00,100.00,NaN,69012.32,45424.47,0.00,0.00,0.00,0.00
CLUSTER,2,2,50,5/1/2019 1:15:01 AM,23837.84,23837.84,0.00,2.20,0.40,0.00,0.00,0.00,0.00,100.00,NaN,23837.84,NaN,0.00,0.00,0.00,0.00
MaxSumK,2,2,50,5/1/2019 1:15:01 AM,23837.84,23837.84,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23837.84,NaN,0.00,0.00,0.00,0.00
MaxiMinK,2,2,50,5/1/2019 1:15:01 AM,23837.84,23837.84,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23837.84,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,2,2,50,5/1/2019 1:15:01 AM,23837.84,23837.84,0.00,2.58,0.53,0.00,0.00,0.00,0.00,100.00,NaN,23837.84,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,2,2,50,5/1/2019 1:15:01 AM,23837.84,23837.84,0.00,2.40,0.49,0.00,0.00,0.00,0.00,100.00,NaN,23837.84,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,2,2,50,5/1/2019 1:15:01 AM,23837.84,23837.84,0.00,2.14,0.35,0.00,0.00,0.00,0.00,100.00,NaN,23837.84,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,2,2,50,5/1/2019 1:15:01 AM,23837.84,23837.84,0.00,2.10,0.30,0.00,0.00,0.00,0.00,100.00,NaN,23837.84,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,2,2,50,5/1/2019 1:15:01 AM,23837.84,23837.84,0.00,2.02,0.14,0.00,0.00,0.00,0.00,100.00,NaN,23837.84,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,2,2,50,5/1/2019 1:15:01 AM,23837.84,23837.84,0.00,2.08,0.27,0.00,0.00,0.00,0.00,100.00,NaN,23837.84,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,2,2,50,5/1/2019 1:15:01 AM,23837.84,23837.84,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23837.84,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,2,2,50,5/1/2019 1:15:01 AM,23837.84,23837.84,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23837.84,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,2,2,50,5/1/2019 1:15:01 AM,23837.84,23837.84,0.00,2.02,0.14,0.00,0.00,0.00,0.00,100.00,NaN,23837.84,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,2,2,50,5/1/2019 1:15:01 AM,23837.84,23837.84,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23837.84,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,2,2,50,5/1/2019 1:15:01 AM,23837.84,23837.84,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23837.84,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,2,2,50,5/1/2019 1:15:01 AM,23837.84,23837.84,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23837.84,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,2,2,50,5/1/2019 1:15:01 AM,23837.84,23837.84,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23837.84,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,2,2,50,5/1/2019 1:15:01 AM,23837.84,23837.84,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23837.84,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,2,2,50,5/1/2019 1:15:01 AM,23837.84,23837.84,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23837.84,NaN,0.00,0.00,0.00,0.00
Raw Model,1,23914.2473426918,76.0557,5/1/2019 1:15:01 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,2,2,50,5/1/2019 1:15:01 AM,23914.25,194652.90,170738.65,2.24,0.43,0.50,0.50,0.00,0.00,100.00,NaN,194652.90,170319.52,0.00,0.00,0.00,0.00
CLUSTER,2,2,50,5/1/2019 1:15:01 AM,23914.25,23914.25,0.00,2.04,0.20,0.00,0.00,0.00,0.00,100.00,NaN,23914.25,NaN,0.00,0.00,0.00,0.00
MaxSumK,2,2,50,5/1/2019 1:15:01 AM,23914.25,23914.25,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23914.25,NaN,0.00,0.00,0.00,0.00
MaxiMinK,2,2,50,5/1/2019 1:15:01 AM,23914.25,23914.25,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23914.25,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,2,2,50,5/1/2019 1:15:01 AM,23914.25,23914.25,0.00,2.62,0.49,0.00,0.00,0.00,0.00,100.00,NaN,23914.25,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,2,2,50,5/1/2019 1:15:01 AM,23914.25,23914.25,0.00,2.48,0.50,0.00,0.00,0.00,0.00,100.00,NaN,23914.25,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,2,2,50,5/1/2019 1:15:01 AM,23914.25,23914.25,0.00,2.16,0.37,0.00,0.00,0.00,0.00,100.00,NaN,23914.25,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,2,2,50,5/1/2019 1:15:01 AM,23914.25,23914.25,0.00,2.04,0.20,0.00,0.00,0.00,0.00,100.00,NaN,23914.25,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,2,2,50,5/1/2019 1:15:01 AM,23914.25,23914.25,0.00,2.06,0.24,0.00,0.00,0.00,0.00,100.00,NaN,23914.25,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,2,2,50,5/1/2019 1:15:01 AM,23914.25,23914.25,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23914.25,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,2,2,50,5/1/2019 1:15:01 AM,23914.25,23914.25,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23914.25,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,2,2,50,5/1/2019 1:15:01 AM,23914.25,23914.25,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23914.25,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,2,2,50,5/1/2019 1:15:01 AM,23914.25,23914.25,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23914.25,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,2,2,50,5/1/2019 1:15:01 AM,23914.25,23914.25,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23914.25,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,2,2,50,5/1/2019 1:15:01 AM,23914.25,23914.25,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23914.25,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,2,2,50,5/1/2019 1:15:01 AM,23914.25,23914.25,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23914.25,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,2,2,50,5/1/2019 1:15:01 AM,23914.25,23914.25,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23914.25,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,2,2,50,5/1/2019 1:15:01 AM,23914.25,23914.25,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23914.25,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,2,2,50,5/1/2019 1:15:01 AM,23914.25,23914.25,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,23914.25,NaN,0.00,0.00,0.00,0.00
Raw Model,1,22579.0744841417,75.0526,5/1/2019 1:15:01 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,2,2,50,5/1/2019 1:15:01 AM,22579.07,121318.37,175707.87,2.36,0.48,0.24,0.43,0.00,0.00,100.00,NaN,121318.37,175155.96,0.00,0.00,0.00,0.00
CLUSTER,2,2,50,5/1/2019 1:15:01 AM,22579.07,22579.07,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22579.07,NaN,0.00,0.00,0.00,0.00
MaxSumK,2,2,50,5/1/2019 1:15:01 AM,22579.07,22579.07,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22579.07,NaN,0.00,0.00,0.00,0.00
MaxiMinK,2,2,50,5/1/2019 1:15:01 AM,22579.07,22579.07,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22579.07,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,2,2,50,5/1/2019 1:15:01 AM,22579.07,22579.07,NaN,2.52,0.50,0.00,0.00,0.00,0.00,100.00,NaN,22579.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,2,2,50,5/1/2019 1:15:01 AM,22579.07,22579.07,NaN,2.50,0.50,0.00,0.00,0.00,0.00,100.00,NaN,22579.07,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,2,2,50,5/1/2019 1:15:01 AM,22579.07,22579.07,NaN,2.12,0.32,0.00,0.00,0.00,0.00,100.00,NaN,22579.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,2,2,50,5/1/2019 1:15:01 AM,22579.07,22579.07,NaN,2.08,0.27,0.00,0.00,0.00,0.00,100.00,NaN,22579.07,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,2,2,50,5/1/2019 1:15:01 AM,22579.07,22579.07,NaN,2.02,0.14,0.00,0.00,0.00,0.00,100.00,NaN,22579.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,2,2,50,5/1/2019 1:15:01 AM,22579.07,22579.07,NaN,2.02,0.14,0.00,0.00,0.00,0.00,100.00,NaN,22579.07,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,2,2,50,5/1/2019 1:15:01 AM,22579.07,22579.07,NaN,2.02,0.14,0.00,0.00,0.00,0.00,100.00,NaN,22579.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,2,2,50,5/1/2019 1:15:01 AM,22579.07,22579.07,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22579.07,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,2,2,50,5/1/2019 1:15:01 AM,22579.07,22579.07,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22579.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,2,2,50,5/1/2019 1:15:01 AM,22579.07,22579.07,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22579.07,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,2,2,50,5/1/2019 1:15:01 AM,22579.07,22579.07,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22579.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,2,2,50,5/1/2019 1:15:01 AM,22579.07,22579.07,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22579.07,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,2,2,50,5/1/2019 1:15:01 AM,22579.07,22579.07,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22579.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,2,2,50,5/1/2019 1:15:01 AM,22579.07,22579.07,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22579.07,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,2,2,50,5/1/2019 1:15:01 AM,22579.07,22579.07,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,22579.07,NaN,0.00,0.00,0.00,0.00
Raw Model,1,24093.4759283692,86.0616,5/1/2019 1:15:01 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,2,2,50,5/1/2019 1:15:01 AM,24093.48,215047.80,190954.32,2.36,0.52,0.50,0.50,0.00,0.00,100.00,NaN,215047.80,190574.25,0.00,0.00,0.00,0.00
CLUSTER,2,2,50,5/1/2019 1:15:01 AM,24093.48,24093.48,NaN,2.06,0.24,0.00,0.00,0.00,0.00,100.00,NaN,24093.48,NaN,0.00,0.00,0.00,0.00
MaxSumK,2,2,50,5/1/2019 1:15:01 AM,24093.48,24093.48,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,24093.48,NaN,0.00,0.00,0.00,0.00
MaxiMinK,2,2,50,5/1/2019 1:15:01 AM,24093.48,24093.48,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,24093.48,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,2,2,50,5/1/2019 1:15:01 AM,24093.48,24093.48,NaN,2.50,0.50,0.00,0.00,0.00,0.00,100.00,NaN,24093.48,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,2,2,50,5/1/2019 1:15:01 AM,24093.48,24093.48,NaN,2.58,0.49,0.00,0.00,0.00,0.00,100.00,NaN,24093.48,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,2,2,50,5/1/2019 1:15:01 AM,24093.48,24093.48,NaN,2.12,0.32,0.00,0.00,0.00,0.00,100.00,NaN,24093.48,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,2,2,50,5/1/2019 1:15:01 AM,24093.48,24093.48,NaN,2.16,0.37,0.00,0.00,0.00,0.00,100.00,NaN,24093.48,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,2,2,50,5/1/2019 1:15:01 AM,24093.48,24093.48,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,24093.48,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,2,2,50,5/1/2019 1:15:01 AM,24093.48,24093.48,NaN,2.02,0.14,0.00,0.00,0.00,0.00,100.00,NaN,24093.48,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,2,2,50,5/1/2019 1:15:01 AM,24093.48,24093.48,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,24093.48,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,2,2,50,5/1/2019 1:15:01 AM,24093.48,24093.48,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,24093.48,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,2,2,50,5/1/2019 1:15:01 AM,24093.48,24093.48,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,24093.48,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,2,2,50,5/1/2019 1:15:01 AM,24093.48,24093.48,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,24093.48,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,2,2,50,5/1/2019 1:15:01 AM,24093.48,24093.48,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,24093.48,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,2,2,50,5/1/2019 1:15:01 AM,24093.48,24093.48,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,24093.48,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,2,2,50,5/1/2019 1:15:01 AM,24093.48,24093.48,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,24093.48,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,2,2,50,5/1/2019 1:15:01 AM,24093.48,24093.48,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,24093.48,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,2,2,50,5/1/2019 1:15:01 AM,24093.48,24093.48,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,24093.48,NaN,0.00,0.00,0.00,0.00
Raw Model,1,20750.49323516,101.0698,5/1/2019 1:15:01 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,2,2,50,5/1/2019 1:15:01 AM,20750.49,310414.26,171697.90,2.16,0.37,0.74,0.44,0.00,0.00,100.00,NaN,310414.26,171534.82,0.00,0.00,0.00,0.00
CLUSTER,2,2,50,5/1/2019 1:15:01 AM,20750.49,20750.49,0.00,2.06,0.24,0.00,0.00,0.00,0.00,100.00,NaN,20750.49,NaN,0.00,0.00,0.00,0.00
MaxSumK,2,2,50,5/1/2019 1:15:01 AM,20750.49,20750.49,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,20750.49,NaN,0.00,0.00,0.00,0.00
MaxiMinK,2,2,50,5/1/2019 1:15:01 AM,20750.49,20750.49,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,20750.49,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,2,2,50,5/1/2019 1:15:01 AM,20750.49,20750.49,0.00,2.54,0.54,0.00,0.00,0.00,0.00,100.00,NaN,20750.49,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,2,2,50,5/1/2019 1:15:01 AM,20750.49,20750.49,0.00,2.46,0.50,0.00,0.00,0.00,0.00,100.00,NaN,20750.49,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,2,2,50,5/1/2019 1:15:01 AM,20750.49,20750.49,0.00,2.02,0.14,0.00,0.00,0.00,0.00,100.00,NaN,20750.49,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,2,2,50,5/1/2019 1:15:01 AM,20750.49,20750.49,0.00,2.14,0.35,0.00,0.00,0.00,0.00,100.00,NaN,20750.49,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,2,2,50,5/1/2019 1:15:01 AM,20750.49,20750.49,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,20750.49,NaN,0.00,0.00,0.00,0.00
