Multiplier,0,,Dimensions,11,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,35094.1392016085,8.0041,5/1/2019 3:35:33 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
CLUSTER,5,5,50,5/1/2019 3:36:01 AM,91407.38,361150.07,203280.27,4.04,1.87,0.52,0.64,0.00,0.00,250.00,NaN,361150.07,NaN,0.00,0.00,0.00,0.00
MaxSumK,5,5,50,5/1/2019 3:36:01 AM,91407.38,184595.58,136879.34,3.40,2.16,0.00,0.00,0.00,0.00,250.00,NaN,184595.58,33358.69,0.00,0.00,0.00,0.00
MaxiMinK,5,5,50,5/1/2019 3:36:01 AM,91407.38,91407.38,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,91407.38,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,5,5,50,5/1/2019 3:36:01 AM,91407.38,298778.48,177006.81,4.42,2.04,0.08,0.27,0.02,0.42,250.00,NaN,298778.48,59067.22,0.00,0.00,0.00,0.00
CCCM-Min m1,5,5,50,5/1/2019 3:36:01 AM,91407.38,370559.52,202171.25,4.48,1.85,0.18,0.38,0.02,0.42,250.00,NaN,370559.52,90690.55,0.00,0.00,0.00,0.00
CCCM-R m2,5,5,50,5/1/2019 3:36:01 AM,91407.38,173477.00,142076.83,2.88,1.12,0.02,0.14,0.02,0.63,250.00,NaN,173477.00,70468.15,0.00,0.00,0.00,0.00
CCCM-Min m2,5,5,50,5/1/2019 3:36:01 AM,91407.38,187482.32,158669.20,3.26,1.71,0.00,0.00,0.02,0.51,250.00,NaN,187482.32,92454.29,0.00,0.00,0.00,0.00
CCCM-R m3,5,5,50,5/1/2019 3:36:01 AM,91407.38,122669.84,95685.30,2.38,1.09,0.00,0.00,0.00,0.00,250.00,NaN,122669.84,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,5,5,50,5/1/2019 3:36:01 AM,91407.38,107373.71,63196.65,2.20,0.60,0.00,0.00,0.00,0.00,250.00,NaN,107373.71,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,5,5,50,5/1/2019 3:36:01 AM,91407.38,108292.49,82719.84,2.12,0.59,0.00,0.00,0.00,0.00,250.00,NaN,108292.49,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,5,5,50,5/1/2019 3:36:01 AM,91407.38,103362.88,58939.28,2.24,1.19,0.00,0.00,0.00,0.00,250.00,NaN,103362.88,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,5,5,50,5/1/2019 3:36:01 AM,91407.38,91407.38,NaN,2.02,0.14,0.00,0.00,0.00,0.00,250.00,NaN,91407.38,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,5,5,50,5/1/2019 3:36:01 AM,91407.38,91407.38,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,91407.38,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,5,5,50,5/1/2019 3:36:01 AM,91407.38,99850.28,59100.36,2.12,0.71,0.00,0.00,0.00,0.00,250.00,NaN,99850.28,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,5,5,50,5/1/2019 3:36:01 AM,91407.38,91407.38,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,91407.38,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,5,5,50,5/1/2019 3:36:01 AM,91407.38,91407.38,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,91407.38,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,5,5,50,5/1/2019 3:36:01 AM,91407.38,91407.38,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,91407.38,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,5,5,50,5/1/2019 3:36:01 AM,91407.38,91407.38,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,91407.38,NaN,0.00,0.00,0.00,0.00
Raw Model,1,89800.1477551074,642.4574,5/1/2019 3:36:01 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,5,5,50,5/1/2019 3:36:01 AM,89800.15,728760.80,378621.73,3.92,1.71,1.40,0.82,0.02,0.14,250.00,NaN,728760.80,209039.95,0.00,0.00,0.00,0.00
CLUSTER,5,5,50,5/1/2019 3:36:01 AM,89800.15,337762.09,209903.36,4.22,2.66,0.52,0.61,0.04,0.53,250.00,NaN,337762.09,NaN,0.00,0.00,0.00,0.00
MaxSumK,5,5,50,5/1/2019 3:36:01 AM,89800.15,89800.15,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,89800.15,NaN,0.00,0.00,0.00,0.00
MaxiMinK,5,5,50,5/1/2019 3:36:01 AM,89800.15,89800.15,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,89800.15,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,5,5,50,5/1/2019 3:36:02 AM,89800.15,354012.77,239215.92,4.38,1.90,0.18,0.38,0.02,0.35,250.00,NaN,354012.77,147819.97,0.00,0.00,0.00,0.00
CCCM-Min m1,5,5,50,5/1/2019 3:36:02 AM,89800.15,372475.86,223837.77,5.22,2.48,0.16,0.37,0.00,0.00,250.00,NaN,372475.86,105010.83,0.00,0.00,0.00,0.00
CCCM-R m2,5,5,50,5/1/2019 3:36:02 AM,89800.15,199976.08,175651.03,3.12,1.75,0.00,0.00,0.00,0.00,250.00,NaN,199976.08,96247.55,0.00,0.00,0.00,0.00
CCCM-Min m2,5,5,50,5/1/2019 3:36:02 AM,89800.15,188314.61,167345.55,3.24,2.03,0.02,0.14,0.02,0.55,250.00,NaN,188314.61,107376.73,0.00,0.00,0.00,0.00
CCCM-R m3,5,5,50,5/1/2019 3:36:02 AM,89800.15,128676.44,111337.64,2.30,0.75,0.02,0.14,0.00,0.00,250.00,NaN,128676.44,44825.82,0.00,0.00,0.00,0.00
CCCM-Min m3,5,5,50,5/1/2019 3:36:02 AM,89800.15,124203.30,98501.53,2.60,1.50,0.00,0.00,0.00,0.00,250.00,NaN,124203.30,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,5,5,50,5/1/2019 3:36:02 AM,89800.15,103244.83,69403.00,2.22,1.06,0.00,0.00,0.00,0.00,250.00,NaN,103244.83,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,5,5,50,5/1/2019 3:36:02 AM,89800.15,110133.43,83425.17,2.10,0.41,0.02,0.14,0.00,0.00,250.00,NaN,110133.43,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,5,5,50,5/1/2019 3:36:02 AM,89800.15,89800.15,NaN,2.02,0.14,0.00,0.00,0.00,0.00,250.00,NaN,89800.15,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,5,5,50,5/1/2019 3:36:02 AM,89800.15,89800.15,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,89800.15,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,5,5,50,5/1/2019 3:36:02 AM,89800.15,89800.15,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,89800.15,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,5,5,50,5/1/2019 3:36:02 AM,89800.15,89800.15,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,89800.15,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,5,5,50,5/1/2019 3:36:02 AM,89800.15,89800.15,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,89800.15,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,5,5,50,5/1/2019 3:36:02 AM,89800.15,89800.15,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,89800.15,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,5,5,50,5/1/2019 3:36:02 AM,89800.15,89800.15,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,89800.15,NaN,0.00,0.00,0.00,0.00
Raw Model,1,87796.2464077859,606.4249,5/1/2019 3:36:02 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,5,5,50,5/1/2019 3:36:02 AM,87796.25,605225.65,248570.94,4.34,2.14,1.76,0.93,0.02,0.45,250.00,NaN,605225.65,NaN,0.00,0.00,0.00,0.00
CLUSTER,5,5,50,5/1/2019 3:36:02 AM,87796.25,251347.99,153172.85,3.72,1.50,0.58,0.60,0.04,0.84,250.00,NaN,251347.99,NaN,0.00,0.00,0.00,0.00
MaxSumK,5,5,50,5/1/2019 3:36:02 AM,87796.25,175884.79,74190.82,4.14,2.31,0.00,0.00,0.00,0.00,250.00,NaN,175884.79,NaN,0.00,0.00,0.00,0.00
MaxiMinK,5,5,50,5/1/2019 3:36:02 AM,87796.25,87796.25,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,87796.25,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,5,5,50,5/1/2019 3:36:02 AM,87796.25,250063.96,166802.63,4.34,1.80,0.04,0.20,0.00,0.00,250.00,NaN,250063.96,62771.49,0.00,0.00,0.00,0.00
CCCM-Min m1,5,5,50,5/1/2019 3:36:02 AM,87796.25,307613.28,212938.06,4.50,1.51,0.04,0.20,0.08,3.22,250.00,NaN,307613.28,136857.50,0.00,0.00,0.00,0.00
CCCM-R m2,5,5,50,5/1/2019 3:36:02 AM,87796.25,133424.57,89009.94,3.44,2.23,0.00,0.00,0.00,0.00,250.00,NaN,133424.57,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,5,5,50,5/1/2019 3:36:02 AM,87796.25,171023.88,140443.68,3.34,2.03,0.02,0.14,0.00,0.00,250.00,NaN,171023.88,75186.98,0.00,0.00,0.00,0.00
CCCM-R m3,5,5,50,5/1/2019 3:36:02 AM,87796.25,96699.83,35736.57,2.16,0.61,0.00,0.00,0.00,0.00,250.00,NaN,96699.83,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,5,5,50,5/1/2019 3:36:02 AM,87796.25,106467.48,71628.07,2.28,1.00,0.00,0.00,0.00,0.00,250.00,NaN,106467.48,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,5,5,50,5/1/2019 3:36:02 AM,87796.25,94083.18,31218.94,2.28,1.20,0.00,0.00,0.00,0.00,250.00,NaN,94083.18,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,5,5,50,5/1/2019 3:36:02 AM,87796.25,87796.25,NaN,2.02,0.14,0.00,0.00,0.00,0.00,250.00,NaN,87796.25,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,5,5,50,5/1/2019 3:36:02 AM,87796.25,90414.36,18326.79,2.14,0.98,0.00,0.00,0.00,0.00,250.00,NaN,90414.36,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,5,5,50,5/1/2019 3:36:02 AM,87796.25,96492.25,60872.02,2.02,0.14,0.00,0.00,0.00,0.00,250.00,NaN,96492.25,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,5,5,50,5/1/2019 3:36:02 AM,87796.25,87796.25,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,87796.25,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,5,5,50,5/1/2019 3:36:02 AM,87796.25,87796.25,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,87796.25,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,5,5,50,5/1/2019 3:36:02 AM,87796.25,87796.25,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,87796.25,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,5,5,50,5/1/2019 3:36:03 AM,87796.25,87796.25,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,87796.25,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,5,5,50,5/1/2019 3:36:03 AM,87796.25,87796.25,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,87796.25,NaN,0.00,0.00,0.00,0.00
Raw Model,1,92147.4474045046,594.42,5/1/2019 3:36:03 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,5,5,50,5/1/2019 3:36:03 AM,92147.45,736258.87,385616.98,3.74,1.80,1.62,0.94,0.02,0.81,250.00,NaN,736258.87,197327.56,0.00,0.00,0.00,0.00
CLUSTER,5,5,50,5/1/2019 3:36:03 AM,92147.45,317392.14,233480.86,4.00,1.92,0.40,0.49,0.02,0.66,250.00,NaN,317392.14,153783.97,0.00,0.00,0.00,0.00
MaxSumK,5,5,50,5/1/2019 3:36:03 AM,92147.45,167520.83,100578.34,4.08,2.30,0.00,0.00,0.00,0.00,250.00,NaN,167520.83,NaN,0.00,0.00,0.00,0.00
MaxiMinK,5,5,50,5/1/2019 3:36:03 AM,92147.45,92147.45,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,92147.45,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,5,5,50,5/1/2019 3:36:03 AM,92147.45,366263.20,238511.98,4.58,1.72,0.06,0.24,0.04,1.78,250.00,NaN,366263.20,161995.20,0.00,0.00,0.00,0.00
CCCM-Min m1,5,5,50,5/1/2019 3:36:03 AM,92147.45,339520.76,204472.58,4.84,1.94,0.04,0.20,0.02,0.65,250.00,NaN,339520.76,63872.30,0.00,0.00,0.00,0.00
CCCM-R m2,5,5,50,5/1/2019 3:36:03 AM,92147.45,189885.67,165466.63,2.90,1.55,0.02,0.14,0.00,0.00,250.00,NaN,189885.67,104471.50,0.00,0.00,0.00,0.00
CCCM-Min m2,5,5,50,5/1/2019 3:36:03 AM,92147.45,207936.61,150174.92,3.48,2.17,0.06,0.24,0.00,0.00,250.00,NaN,207936.61,59487.34,0.00,0.00,0.00,0.00
CCCM-R m3,5,5,50,5/1/2019 3:36:03 AM,92147.45,137896.16,116232.16,2.58,1.43,0.00,0.00,0.00,0.00,250.00,NaN,137896.16,44198.93,0.00,0.00,0.00,0.00
CCCM-Min m3,5,5,50,5/1/2019 3:36:03 AM,92147.45,135551.29,103909.50,2.64,1.61,0.00,0.00,0.02,0.82,250.00,NaN,135551.29,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,5,5,50,5/1/2019 3:36:03 AM,92147.45,103702.16,59073.10,2.16,0.70,0.00,0.00,0.00,0.00,250.00,NaN,103702.16,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,5,5,50,5/1/2019 3:36:03 AM,92147.45,92147.45,NaN,2.06,0.24,0.00,0.00,0.00,0.00,250.00,NaN,92147.45,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,5,5,50,5/1/2019 3:36:03 AM,92147.45,92147.45,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,92147.45,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,5,5,50,5/1/2019 3:36:03 AM,92147.45,92147.45,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,92147.45,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,5,5,50,5/1/2019 3:36:03 AM,92147.45,92147.45,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,92147.45,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,5,5,50,5/1/2019 3:36:03 AM,92147.45,92147.45,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,92147.45,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,5,5,50,5/1/2019 3:36:03 AM,92147.45,92147.45,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,92147.45,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,5,5,50,5/1/2019 3:36:03 AM,92147.45,92147.45,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,92147.45,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,5,5,50,5/1/2019 3:36:03 AM,92147.45,92147.45,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,92147.45,NaN,0.00,0.00,0.00,0.00
Raw Model,1,90118.7058640963,603.4259,5/1/2019 3:36:03 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,5,5,50,5/1/2019 3:36:03 AM,90118.71,714686.26,412341.93,3.86,1.55,1.60,0.85,0.00,0.00,250.00,NaN,714686.26,221692.93,0.00,0.00,0.00,0.00
CLUSTER,5,5,50,5/1/2019 3:36:03 AM,90118.71,276152.62,206190.47,3.98,1.68,0.40,0.57,0.00,0.00,250.00,NaN,276152.62,99107.20,0.00,0.00,0.00,0.00
MaxSumK,5,5,50,5/1/2019 3:36:03 AM,90118.71,111416.16,52785.35,2.48,1.37,0.00,0.00,0.00,0.00,250.00,NaN,111416.16,NaN,0.00,0.00,0.00,0.00
MaxiMinK,5,5,50,5/1/2019 3:36:03 AM,90118.71,90118.71,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,90118.71,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,5,5,50,5/1/2019 3:36:03 AM,90118.71,357851.56,242237.30,5.32,2.29,0.06,0.24,0.04,1.02,250.00,NaN,357851.56,147031.72,0.00,0.00,0.00,0.00
CCCM-Min m1,5,5,50,5/1/2019 3:36:03 AM,90118.71,325834.40,224778.23,5.16,2.43,0.04,0.20,0.08,2.23,250.00,NaN,325834.40,83012.74,0.00,0.00,0.00,0.00
CCCM-R m2,5,5,50,5/1/2019 3:36:03 AM,90118.71,181495.65,138224.65,3.32,1.96,0.02,0.14,0.00,0.00,250.00,NaN,181495.65,56545.07,0.00,0.00,0.00,0.00
CCCM-Min m2,5,5,50,5/1/2019 3:36:03 AM,90118.71,146665.36,131605.93,2.72,1.52,0.02,0.14,0.00,0.00,250.00,NaN,146665.36,69794.90,0.00,0.00,0.00,0.00
CCCM-R m3,5,5,50,5/1/2019 3:36:03 AM,90118.71,117437.61,95229.95,2.42,1.23,0.00,0.00,0.00,0.00,250.00,NaN,117437.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,5,5,50,5/1/2019 3:36:03 AM,90118.71,128737.50,103906.85,2.64,1.55,0.00,0.00,0.00,0.00,250.00,NaN,128737.50,16306.22,0.00,0.00,0.00,0.00
CCCM-R m4,5,5,50,5/1/2019 3:36:04 AM,90118.71,93168.94,21351.67,2.04,0.20,0.00,0.00,0.00,0.00,250.00,NaN,93168.94,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,5,5,50,5/1/2019 3:36:04 AM,90118.71,97248.05,49905.41,2.08,0.56,0.00,0.00,0.00,0.00,250.00,NaN,97248.05,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,5,5,50,5/1/2019 3:36:04 AM,90118.71,100992.69,76117.88,2.02,0.14,0.00,0.00,0.00,0.00,250.00,NaN,100992.69,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,5,5,50,5/1/2019 3:36:04 AM,90118.71,96203.84,29810.95,2.14,0.75,0.00,0.00,0.00,0.00,250.00,NaN,96203.84,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,5,5,50,5/1/2019 3:36:04 AM,90118.71,90118.71,0.00,2.02,0.14,0.00,0.00,0.00,0.00,250.00,NaN,90118.71,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,5,5,50,5/1/2019 3:36:04 AM,90118.71,90118.71,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,90118.71,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,5,5,50,5/1/2019 3:36:04 AM,90118.71,90118.71,0.00,2.02,0.14,0.00,0.00,0.00,0.00,250.00,NaN,90118.71,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,5,5,50,5/1/2019 3:36:04 AM,90118.71,90118.71,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,90118.71,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,5,5,50,5/1/2019 3:36:04 AM,90118.71,90118.71,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,90118.71,NaN,0.00,0.00,0.00,0.00
Raw Model,1,91772.3556302601,601.4253,5/1/2019 3:36:04 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,5,5,50,5/1/2019 3:36:04 AM,91772.36,640893.74,339898.89,3.74,1.26,1.76,0.91,0.00,0.00,250.00,NaN,640893.74,87327.54,0.00,0.00,0.00,0.00
CLUSTER,5,5,50,5/1/2019 3:36:04 AM,91772.36,227134.91,138564.94,4.12,2.05,0.34,0.51,0.04,1.10,250.00,NaN,227134.91,NaN,0.00,0.00,0.00,0.00
MaxSumK,5,5,50,5/1/2019 3:36:04 AM,91772.36,91772.36,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,91772.36,NaN,0.00,0.00,0.00,0.00
MaxiMinK,5,5,50,5/1/2019 3:36:04 AM,91772.36,91772.36,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,91772.36,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,5,5,50,5/1/2019 3:36:04 AM,91772.36,277495.79,166956.93,4.30,1.81,0.06,0.24,0.04,1.36,250.00,NaN,277495.79,30402.89,0.00,0.00,0.00,0.00
CCCM-Min m1,5,5,50,5/1/2019 3:36:04 AM,91772.36,315459.85,157077.60,4.74,1.95,0.08,0.27,0.00,0.00,250.00,NaN,315459.85,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,5,5,50,5/1/2019 3:36:04 AM,91772.36,163500.41,119387.40,2.92,1.64,0.00,0.00,0.02,0.58,250.00,NaN,163500.41,7884.91,0.00,0.00,0.00,0.00
CCCM-Min m2,5,5,50,5/1/2019 3:36:04 AM,91772.36,174118.03,119170.81,2.92,1.20,0.04,0.20,0.06,1.57,250.00,NaN,174118.03,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,5,5,50,5/1/2019 3:36:04 AM,91772.36,130913.40,99416.49,2.34,1.01,0.00,0.00,0.00,0.00,250.00,NaN,130913.40,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,5,5,50,5/1/2019 3:36:04 AM,91772.36,120830.48,81021.16,2.42,1.13,0.00,0.00,0.02,0.80,250.00,NaN,120830.48,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,5,5,50,5/1/2019 3:36:04 AM,91772.36,91772.36,0.00,2.02,0.14,0.00,0.00,0.00,0.00,250.00,NaN,91772.36,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,5,5,50,5/1/2019 3:36:04 AM,91772.36,108395.59,69239.99,2.24,1.16,0.00,0.00,0.02,0.53,250.00,NaN,108395.59,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,5,5,50,5/1/2019 3:36:04 AM,91772.36,91772.36,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,91772.36,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,5,5,50,5/1/2019 3:36:04 AM,91772.36,97246.07,38315.98,2.14,0.98,0.00,0.00,0.00,0.00,250.00,NaN,97246.07,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,5,5,50,5/1/2019 3:36:04 AM,91772.36,91772.36,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,91772.36,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,5,5,50,5/1/2019 3:36:04 AM,91772.36,91772.36,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,91772.36,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,5,5,50,5/1/2019 3:36:04 AM,91772.36,91772.36,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,91772.36,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,5,5,50,5/1/2019 3:36:04 AM,91772.36,91772.36,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,91772.36,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,5,5,50,5/1/2019 3:36:04 AM,91772.36,91772.36,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,91772.36,NaN,0.00,0.00,0.00,0.00
Raw Model,1,109022.661834828,566.4148,5/1/2019 3:36:04 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,6,6,50,5/1/2019 3:36:04 AM,178816.73,765903.98,345508.81,4.18,1.63,2.36,0.79,0.00,0.00,300.00,NaN,765903.98,NaN,0.00,0.00,0.00,0.00
CLUSTER,6,6,50,5/1/2019 3:36:04 AM,109022.66,414131.01,191634.79,3.62,1.50,1.38,0.82,0.02,0.76,300.00,NaN,414131.01,NaN,0.00,0.00,0.00,0.00
MaxSumK,6,6,50,5/1/2019 3:36:04 AM,109022.66,146097.20,74149.11,3.06,2.18,0.00,0.00,0.00,0.00,300.00,NaN,146097.20,NaN,0.00,0.00,0.00,0.00
MaxiMinK,6,6,50,5/1/2019 3:36:05 AM,109022.66,109022.66,NaN,2.04,0.20,0.00,0.00,0.00,0.00,300.00,NaN,109022.66,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,6,6,50,5/1/2019 3:36:05 AM,109022.66,355694.30,214493.05,4.80,1.59,0.04,0.20,0.06,1.68,300.00,NaN,355694.30,52246.22,0.00,0.00,0.00,0.00
CCCM-Min m1,6,6,50,5/1/2019 3:36:05 AM,109022.66,377133.34,214703.52,5.40,2.14,0.06,0.24,0.04,1.01,300.00,NaN,377133.34,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,6,6,50,5/1/2019 3:36:05 AM,109022.66,159356.03,107615.06,2.98,1.70,0.00,0.00,0.02,0.40,300.00,NaN,159356.03,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,6,6,50,5/1/2019 3:36:05 AM,109022.66,176431.60,111504.47,3.44,1.93,0.02,0.14,0.02,0.73,300.00,NaN,176431.60,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,6,6,50,5/1/2019 3:36:05 AM,109022.66,130585.81,72446.71,2.36,0.97,0.00,0.00,0.00,0.00,300.00,NaN,130585.81,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,6,6,50,5/1/2019 3:36:05 AM,109022.66,151646.88,124358.35,2.52,1.20,0.00,0.00,0.00,0.00,300.00,NaN,151646.88,14460.15,0.00,0.00,0.00,0.00
CCCM-R m4,6,6,50,5/1/2019 3:36:05 AM,109022.66,122964.39,62456.58,2.20,0.87,0.02,0.14,0.00,0.00,300.00,NaN,122964.39,NaN,0.00,0.00,0.00,0.00
