Multiplier,0,,Dimensions,21,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,68978.5602181131,8.0057,5/1/2019 2:43:38 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
CCCM-R m3,6,6,50,5/1/2019 2:44:51 PM,207949.54,342889.34,262877.18,2.60,1.13,0.02,0.14,0.00,0.00,300.00,NaN,342889.34,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,6,6,50,5/1/2019 2:44:51 PM,207949.54,257889.26,181792.18,2.36,1.29,0.00,0.00,0.00,0.00,300.00,NaN,257889.26,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,6,6,50,5/1/2019 2:44:51 PM,207949.54,223626.17,76799.53,2.16,0.81,0.00,0.00,0.00,0.00,300.00,NaN,223626.17,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,6,6,50,5/1/2019 2:44:51 PM,207949.54,218056.07,70745.72,2.08,0.56,0.00,0.00,0.00,0.00,300.00,NaN,218056.07,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,6,6,50,5/1/2019 2:44:51 PM,207949.54,207949.54,0.00,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,207949.54,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,6,6,50,5/1/2019 2:44:51 PM,207949.54,215781.03,54820.45,2.06,0.42,0.00,0.00,0.00,0.00,300.00,NaN,215781.03,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,6,6,50,5/1/2019 2:44:51 PM,207949.54,207949.54,0.00,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,207949.54,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,6,6,50,5/1/2019 2:44:51 PM,207949.54,207949.54,0.00,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,207949.54,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,6,6,50,5/1/2019 2:44:51 PM,207949.54,207949.54,0.00,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,207949.54,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,6,6,50,5/1/2019 2:44:51 PM,207949.54,207949.54,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,207949.54,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,6,6,50,5/1/2019 2:44:51 PM,207949.54,207949.54,0.00,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,207949.54,NaN,0.00,0.00,0.00,0.00
Raw Model,1,204885.366193094,1428.0089,5/1/2019 2:44:51 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,6,6,50,5/1/2019 2:44:51 PM,204885.37,1599068.68,611405.10,3.70,1.58,1.66,0.95,0.10,3.64,300.00,NaN,1599068.68,NaN,0.00,0.00,0.00,0.00
CLUSTER,6,6,50,5/1/2019 2:44:51 PM,204885.37,855399.81,465271.11,3.16,0.88,0.78,0.58,0.12,3.00,300.00,NaN,855399.81,NaN,0.00,0.00,0.00,0.00
MaxSumK,6,6,50,5/1/2019 2:44:51 PM,204885.37,204885.37,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,204885.37,NaN,0.00,0.00,0.00,0.00
MaxiMinK,6,6,50,5/1/2019 2:44:52 PM,204885.37,204885.37,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,204885.37,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,6,6,50,5/1/2019 2:44:52 PM,204885.37,850647.02,405950.60,4.26,1.23,0.20,0.45,0.06,1.43,300.00,NaN,850647.02,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,6,6,50,5/1/2019 2:44:52 PM,204885.37,783212.40,448442.21,3.94,1.12,0.26,0.48,0.10,3.12,300.00,NaN,783212.40,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,6,6,50,5/1/2019 2:44:52 PM,204885.37,489891.45,324110.21,3.54,1.68,0.00,0.00,0.06,1.75,300.00,NaN,489891.45,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,6,6,50,5/1/2019 2:44:52 PM,204885.37,449155.91,329407.91,3.02,1.33,0.04,0.20,0.04,1.72,300.00,NaN,449155.91,103605.48,0.00,0.00,0.00,0.00
CCCM-R m3,6,6,50,5/1/2019 2:44:52 PM,204885.37,328037.62,247553.29,2.58,1.36,0.00,0.00,0.08,2.96,300.00,NaN,328037.62,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,6,6,50,5/1/2019 2:44:52 PM,204885.37,287743.57,205855.60,2.28,0.72,0.02,0.14,0.00,0.00,300.00,NaN,287743.57,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,6,6,50,5/1/2019 2:44:52 PM,204885.37,204885.37,0.01,2.02,0.14,0.00,0.00,0.00,0.00,300.00,NaN,204885.37,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,6,6,50,5/1/2019 2:44:52 PM,204885.37,227975.75,113119.30,2.14,0.63,0.00,0.00,0.00,0.00,300.00,NaN,227975.75,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,6,6,50,5/1/2019 2:44:52 PM,204885.37,204885.37,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,204885.37,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,6,6,50,5/1/2019 2:44:52 PM,204885.37,232192.61,133777.66,2.08,0.44,0.00,0.00,0.00,0.00,300.00,NaN,232192.61,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,6,6,50,5/1/2019 2:44:52 PM,204885.37,216046.73,78129.54,2.04,0.28,0.00,0.00,0.00,0.00,300.00,NaN,216046.73,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,6,6,50,5/1/2019 2:44:52 PM,204885.37,216727.21,82892.88,2.14,0.98,0.00,0.00,0.00,0.00,300.00,NaN,216727.21,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,6,6,50,5/1/2019 2:44:52 PM,204885.37,204885.37,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,204885.37,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,6,6,50,5/1/2019 2:44:52 PM,204885.37,204885.37,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,204885.37,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,6,6,50,5/1/2019 2:44:53 PM,204885.37,216043.97,78110.22,2.02,0.14,0.00,0.00,0.00,0.00,300.00,NaN,216043.97,NaN,0.00,0.00,0.00,0.00
Raw Model,1,206958.820286396,1350.9545,5/1/2019 2:44:53 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,6,6,50,5/1/2019 2:44:53 PM,737835.73,1811593.60,724448.44,3.46,1.06,1.94,0.83,0.04,1.74,300.00,NaN,1811593.60,NaN,0.00,0.00,0.00,0.00
CLUSTER,6,6,50,5/1/2019 2:44:53 PM,206958.82,905304.78,350687.44,3.44,1.02,0.82,0.62,0.10,2.01,300.00,NaN,905304.78,NaN,0.00,0.00,0.00,0.00
MaxSumK,6,6,50,5/1/2019 2:44:53 PM,206958.82,206958.82,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,206958.82,NaN,0.00,0.00,0.00,0.00
MaxiMinK,6,6,50,5/1/2019 2:44:53 PM,206958.82,206958.82,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,206958.82,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,6,6,50,5/1/2019 2:44:53 PM,206958.82,845204.60,412500.42,4.52,1.91,0.04,0.20,0.08,2.88,300.00,NaN,845204.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,6,6,50,5/1/2019 2:44:53 PM,206958.82,837736.37,427892.98,4.60,1.78,0.10,0.30,0.04,1.56,300.00,NaN,837736.37,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,6,6,50,5/1/2019 2:44:53 PM,206958.82,498472.57,308676.68,3.56,1.88,0.04,0.20,0.04,1.17,300.00,NaN,498472.57,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,6,6,50,5/1/2019 2:44:53 PM,206958.82,430941.37,304822.70,2.92,1.40,0.02,0.14,0.04,1.56,300.00,NaN,430941.37,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,6,6,50,5/1/2019 2:44:53 PM,206958.82,275083.39,184767.56,2.40,0.98,0.00,0.00,0.00,0.00,300.00,NaN,275083.39,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,6,6,50,5/1/2019 2:44:53 PM,206958.82,277737.87,194388.83,2.38,0.89,0.02,0.14,0.00,0.00,300.00,NaN,277737.87,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,6,6,50,5/1/2019 2:44:53 PM,206958.82,284972.74,214008.43,2.38,1.09,0.00,0.00,0.00,0.00,300.00,NaN,284972.74,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,6,6,50,5/1/2019 2:44:54 PM,206958.82,218548.17,81125.47,2.06,0.42,0.00,0.00,0.00,0.00,300.00,NaN,218548.17,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,6,6,50,5/1/2019 2:44:54 PM,206958.82,206958.82,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,206958.82,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,6,6,50,5/1/2019 2:44:54 PM,206958.82,217529.96,73997.95,2.08,0.56,0.00,0.00,0.00,0.00,300.00,NaN,217529.96,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,6,6,50,5/1/2019 2:44:54 PM,206958.82,206958.82,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,206958.82,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,6,6,50,5/1/2019 2:44:54 PM,206958.82,206958.82,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,206958.82,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,6,6,50,5/1/2019 2:44:54 PM,206958.82,206958.82,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,206958.82,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,6,6,50,5/1/2019 2:44:54 PM,206958.82,206958.82,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,206958.82,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,6,6,50,5/1/2019 2:44:54 PM,206958.82,206958.82,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,206958.82,NaN,0.00,0.00,0.00,0.00
Raw Model,1,202485.862010192,1460.0319,5/1/2019 2:44:54 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,6,6,50,5/1/2019 2:44:54 PM,752658.97,1834700.65,746400.59,3.78,1.95,1.62,0.98,0.08,1.71,300.00,NaN,1834700.65,NaN,0.00,0.00,0.00,0.00
CLUSTER,6,6,50,5/1/2019 2:44:54 PM,202485.86,849880.55,485703.68,3.26,1.04,0.74,0.69,0.04,1.88,300.00,NaN,849880.55,NaN,0.00,0.00,0.00,0.00
MaxSumK,6,6,50,5/1/2019 2:44:54 PM,202485.86,202485.86,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,202485.86,NaN,0.00,0.00,0.00,0.00
MaxiMinK,6,6,50,5/1/2019 2:44:54 PM,202485.86,202485.86,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,202485.86,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,6,6,50,5/1/2019 2:44:54 PM,202485.86,860675.40,449026.22,3.84,0.99,0.20,0.49,0.04,1.09,300.00,NaN,860675.40,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,6,6,50,5/1/2019 2:44:55 PM,202485.86,916348.43,450235.13,4.18,1.42,0.20,0.40,0.08,2.71,300.00,NaN,916348.43,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,6,6,50,5/1/2019 2:44:55 PM,202485.86,487306.29,372254.09,3.34,1.90,0.04,0.20,0.02,0.14,300.00,NaN,487306.29,89225.46,0.00,0.00,0.00,0.00
CCCM-Min m2,6,6,50,5/1/2019 2:44:55 PM,202485.86,428992.03,318824.38,2.96,1.34,0.06,0.24,0.02,0.14,300.00,NaN,428992.03,90522.90,0.00,0.00,0.00,0.00
CCCM-R m3,6,6,50,5/1/2019 2:44:55 PM,202485.86,294915.86,232908.18,2.50,1.40,0.02,0.14,0.00,0.00,300.00,NaN,294915.86,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,6,6,50,5/1/2019 2:44:55 PM,202485.86,315695.99,243580.41,2.40,0.85,0.02,0.14,0.00,0.00,300.00,NaN,315695.99,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,6,6,50,5/1/2019 2:44:55 PM,202485.86,216109.37,95364.52,2.04,0.20,0.00,0.00,0.00,0.00,300.00,NaN,216109.37,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,6,6,50,5/1/2019 2:44:55 PM,202485.86,213468.64,76879.42,2.02,0.14,0.00,0.00,0.00,0.00,300.00,NaN,213468.64,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,6,6,50,5/1/2019 2:44:55 PM,202485.86,213466.41,76863.83,2.08,0.56,0.00,0.00,0.00,0.00,300.00,NaN,213466.41,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,6,6,50,5/1/2019 2:44:55 PM,202485.86,202485.86,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,202485.86,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,6,6,50,5/1/2019 2:44:55 PM,202485.86,202485.86,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,202485.86,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,6,6,50,5/1/2019 2:44:55 PM,202485.86,202485.86,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,202485.86,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,6,6,50,5/1/2019 2:44:55 PM,202485.86,202485.86,NaN,2.02,0.14,0.00,0.00,0.00,0.00,300.00,NaN,202485.86,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,6,6,50,5/1/2019 2:44:55 PM,202485.86,202485.86,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,202485.86,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,6,6,50,5/1/2019 2:44:55 PM,202485.86,213467.84,76873.87,2.04,0.28,0.00,0.00,0.00,0.00,300.00,NaN,213467.84,NaN,0.00,0.00,0.00,0.00
Raw Model,1,203624.882277386,1318.9314,5/1/2019 2:44:55 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,6,6,50,5/1/2019 2:44:55 PM,662689.65,1630028.30,642033.73,3.74,1.40,2.20,1.08,0.06,1.49,300.00,NaN,1630028.30,NaN,0.00,0.00,0.00,0.00
CLUSTER,6,6,50,5/1/2019 2:44:55 PM,203624.88,738756.96,361912.65,3.34,1.23,0.78,0.64,0.08,1.35,300.00,NaN,738756.96,NaN,0.00,0.00,0.00,0.00
MaxSumK,6,6,50,5/1/2019 2:44:56 PM,203624.88,203624.88,0.01,2.02,0.14,0.00,0.00,0.00,0.00,300.00,NaN,203624.88,NaN,0.00,0.00,0.00,0.00
MaxiMinK,6,6,50,5/1/2019 2:44:56 PM,203624.88,203624.88,0.00,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,203624.88,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,6,6,50,5/1/2019 2:44:56 PM,203624.88,645286.23,331679.70,4.28,1.44,0.14,0.35,0.16,5.31,300.00,NaN,645286.23,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,6,6,50,5/1/2019 2:44:56 PM,203624.88,679540.79,309530.41,4.42,1.64,0.18,0.38,0.10,2.54,300.00,NaN,679540.79,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,6,6,50,5/1/2019 2:44:56 PM,203624.88,389852.31,273533.31,2.96,1.37,0.00,0.00,0.04,0.92,300.00,NaN,389852.31,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,6,6,50,5/1/2019 2:44:56 PM,203624.88,356792.64,258806.15,2.72,1.10,0.06,0.24,0.02,0.85,300.00,NaN,356792.64,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,6,6,50,5/1/2019 2:44:56 PM,203624.88,241885.57,130180.98,2.28,0.85,0.00,0.00,0.00,0.00,300.00,NaN,241885.57,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,6,6,50,5/1/2019 2:44:56 PM,203624.88,242218.42,131503.12,2.32,0.73,0.00,0.00,0.00,0.00,300.00,NaN,242218.42,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,6,6,50,5/1/2019 2:44:56 PM,203624.88,213611.90,69909.12,2.06,0.42,0.00,0.00,0.00,0.00,300.00,NaN,213611.90,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,6,6,50,5/1/2019 2:44:56 PM,203624.88,212747.64,63859.32,2.06,0.31,0.00,0.00,0.00,0.00,300.00,NaN,212747.64,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,6,6,50,5/1/2019 2:44:56 PM,203624.88,203624.88,0.00,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,203624.88,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,6,6,50,5/1/2019 2:44:56 PM,203624.88,226059.81,109908.24,2.04,0.20,0.00,0.00,0.00,0.00,300.00,NaN,226059.81,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,6,6,50,5/1/2019 2:44:56 PM,203624.88,203624.88,0.00,2.02,0.14,0.00,0.00,0.00,0.00,300.00,NaN,203624.88,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,6,6,50,5/1/2019 2:44:56 PM,203624.88,203624.88,0.00,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,203624.88,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,6,6,50,5/1/2019 2:44:57 PM,203624.88,203624.88,0.00,2.02,0.14,0.00,0.00,0.00,0.00,300.00,NaN,203624.88,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,6,6,50,5/1/2019 2:44:57 PM,203624.88,203624.88,0.00,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,203624.88,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,6,6,50,5/1/2019 2:44:57 PM,203624.88,213608.81,69887.47,2.02,0.14,0.00,0.00,0.00,0.00,300.00,NaN,213608.81,NaN,0.00,0.00,0.00,0.00
Raw Model,1,208854.821944539,1300.9334,5/1/2019 2:44:57 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,6,6,50,5/1/2019 2:44:57 PM,208854.82,1986446.18,802047.93,3.66,1.24,2.00,1.06,0.14,4.11,300.00,NaN,1986446.18,NaN,0.00,0.00,0.00,0.00
CLUSTER,6,6,50,5/1/2019 2:44:57 PM,208854.82,857605.50,409311.37,3.44,1.28,0.74,0.72,0.04,1.31,300.00,NaN,857605.50,NaN,0.00,0.00,0.00,0.00
MaxSumK,6,6,50,5/1/2019 2:44:57 PM,208854.82,231432.61,110608.12,2.14,0.69,0.00,0.00,0.00,0.00,300.00,NaN,231432.61,NaN,0.00,0.00,0.00,0.00
MaxiMinK,6,6,50,5/1/2019 2:44:57 PM,208854.82,208854.82,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,208854.82,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,6,6,50,5/1/2019 2:44:57 PM,208854.82,920010.24,411255.40,4.08,1.35,0.10,0.30,0.04,1.23,300.00,NaN,920010.24,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,6,6,50,5/1/2019 2:44:57 PM,208854.82,937824.76,436635.57,4.46,1.91,0.16,0.42,0.12,3.79,300.00,NaN,937824.76,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,6,6,50,5/1/2019 2:44:57 PM,208854.82,519907.83,336810.60,3.24,1.38,0.00,0.00,0.00,0.00,300.00,NaN,519907.83,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,6,6,50,5/1/2019 2:44:57 PM,208854.82,536125.36,382183.64,3.44,1.88,0.02,0.14,0.02,0.72,300.00,NaN,536125.36,99412.40,0.00,0.00,0.00,0.00
CCCM-R m3,6,6,50,5/1/2019 2:44:57 PM,208854.82,328903.95,241219.06,2.46,0.92,0.02,0.14,0.02,0.95,300.00,NaN,328903.95,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,6,6,50,5/1/2019 2:44:57 PM,208854.82,270662.97,185830.55,2.32,0.76,0.00,0.00,0.00,0.00,300.00,NaN,270662.97,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,6,6,50,5/1/2019 2:44:57 PM,208854.82,242725.86,134065.44,2.18,0.68,0.00,0.00,0.02,0.57,300.00,NaN,242725.86,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,6,6,50,5/1/2019 2:44:57 PM,208854.82,208854.82,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,208854.82,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,6,6,50,5/1/2019 2:44:58 PM,208854.82,208854.82,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,208854.82,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,6,6,50,5/1/2019 2:44:58 PM,208854.82,208854.82,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,208854.82,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,6,6,50,5/1/2019 2:44:58 PM,208854.82,208854.82,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,208854.82,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,6,6,50,5/1/2019 2:44:58 PM,208854.82,220148.82,79058.02,2.04,0.28,0.00,0.00,0.00,0.00,300.00,NaN,220148.82,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,6,6,50,5/1/2019 2:44:58 PM,208854.82,208854.82,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,208854.82,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,6,6,50,5/1/2019 2:44:58 PM,208854.82,208854.82,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,208854.82,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,6,6,50,5/1/2019 2:44:58 PM,208854.82,208854.82,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,208854.82,NaN,0.00,0.00,0.00,0.00
Raw Model,1,206143.421042413,1297.9173,5/1/2019 2:44:58 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,6,6,50,5/1/2019 2:44:58 PM,638744.43,1662033.86,663529.64,3.60,1.20,1.86,0.96,0.04,1.20,300.00,NaN,1662033.86,NaN,0.00,0.00,0.00,0.00
CLUSTER,6,6,50,5/1/2019 2:44:58 PM,206143.42,1009871.28,399018.80,3.86,1.62,0.84,0.64,0.08,2.45,300.00,NaN,1009871.28,NaN,0.00,0.00,0.00,0.00
MaxSumK,6,6,50,5/1/2019 2:44:58 PM,206143.42,206143.42,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,206143.42,NaN,0.00,0.00,0.00,0.00
MaxiMinK,6,6,50,5/1/2019 2:44:58 PM,206143.42,206143.42,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,206143.42,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,6,6,50,5/1/2019 2:44:58 PM,206143.42,886401.98,442327.57,4.96,1.93,0.10,0.30,0.16,4.44,300.00,NaN,886401.98,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,6,6,50,5/1/2019 2:44:58 PM,206143.42,849365.10,412991.40,4.24,1.24,0.18,0.43,0.22,5.84,300.00,NaN,849365.10,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,6,6,50,5/1/2019 2:44:59 PM,206143.42,493895.83,299346.59,3.20,1.40,0.04,0.20,0.00,0.00,300.00,NaN,493895.83,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,6,6,50,5/1/2019 2:44:59 PM,206143.42,491909.50,288637.25,3.52,1.84,0.04,0.20,0.06,1.87,300.00,NaN,491909.50,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,6,6,50,5/1/2019 2:44:59 PM,206143.42,262859.14,156976.35,2.42,1.00,0.00,0.00,0.00,0.00,300.00,NaN,262859.14,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,6,6,50,5/1/2019 2:44:59 PM,206143.42,274714.96,189282.10,2.56,1.40,0.00,0.00,0.00,0.00,300.00,NaN,274714.96,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,6,6,50,5/1/2019 2:44:59 PM,206143.42,214753.52,60270.69,2.02,0.14,0.00,0.00,0.00,0.00,300.00,NaN,214753.52,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,6,6,50,5/1/2019 2:44:59 PM,206143.42,226610.24,101570.81,2.12,0.52,0.00,0.00,0.02,0.97,300.00,NaN,226610.24,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,6,6,50,5/1/2019 2:44:59 PM,206143.42,206143.42,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,206143.42,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,6,6,50,5/1/2019 2:44:59 PM,206143.42,232011.15,102387.43,2.18,0.74,0.00,0.00,0.00,0.00,300.00,NaN,232011.15,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,6,6,50,5/1/2019 2:44:59 PM,206143.42,206143.42,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,206143.42,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,6,6,50,5/1/2019 2:44:59 PM,206143.42,206143.42,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,206143.42,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,6,6,50,5/1/2019 2:44:59 PM,206143.42,206143.42,0.01,2.02,0.14,0.00,0.00,0.00,0.00,300.00,NaN,206143.42,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,6,6,50,5/1/2019 2:44:59 PM,206143.42,206143.42,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,206143.42,NaN,0.00,0.00,0.00,0.00
