Multiplier,0,,Dimensions,23,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,76244.8703732052,8.0065,5/1/2019 6:33:06 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
Raw Model,1,76263.2123707061,183.1298,5/1/2019 6:33:06 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,2,2,50,5/1/2019 6:33:06 PM,76263.21,389486.74,245216.86,2.28,0.45,0.62,0.49,0.00,0.00,100.00,NaN,389486.74,242953.22,0.00,0.00,0.00,0.00
CLUSTER,2,2,50,5/1/2019 6:33:06 PM,76263.21,76263.21,NaN,2.10,0.30,0.00,0.00,0.00,0.00,100.00,NaN,76263.21,NaN,0.00,0.00,0.00,0.00
MaxSumK,2,2,50,5/1/2019 6:33:06 PM,76263.21,76263.21,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,76263.21,NaN,0.00,0.00,0.00,0.00
MaxiMinK,2,2,50,5/1/2019 6:33:06 PM,76263.21,76263.21,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,76263.21,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,2,2,50,5/1/2019 6:33:06 PM,76263.21,76263.21,NaN,2.40,0.49,0.00,0.00,0.00,0.00,100.00,NaN,76263.21,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,2,2,50,5/1/2019 6:33:06 PM,76263.21,76263.21,NaN,2.60,0.49,0.00,0.00,0.00,0.00,100.00,NaN,76263.21,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,2,2,50,5/1/2019 6:33:06 PM,76263.21,76263.21,NaN,2.12,0.32,0.00,0.00,0.00,0.00,100.00,NaN,76263.21,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,2,2,50,5/1/2019 6:33:06 PM,76263.21,76263.21,NaN,2.18,0.38,0.00,0.00,0.00,0.00,100.00,NaN,76263.21,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,2,2,50,5/1/2019 6:33:06 PM,76263.21,76263.21,NaN,2.04,0.20,0.00,0.00,0.00,0.00,100.00,NaN,76263.21,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,2,2,50,5/1/2019 6:33:06 PM,76263.21,76263.21,NaN,2.04,0.20,0.00,0.00,0.00,0.00,100.00,NaN,76263.21,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,2,2,50,5/1/2019 6:33:06 PM,76263.21,76263.21,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,76263.21,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,2,2,50,5/1/2019 6:33:06 PM,76263.21,76263.21,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,76263.21,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,2,2,50,5/1/2019 6:33:06 PM,76263.21,76263.21,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,76263.21,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,2,2,50,5/1/2019 6:33:06 PM,76263.21,76263.21,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,76263.21,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,2,2,50,5/1/2019 6:33:06 PM,76263.21,76263.21,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,76263.21,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,2,2,50,5/1/2019 6:33:06 PM,76263.21,76263.21,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,76263.21,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,2,2,50,5/1/2019 6:33:06 PM,76263.21,76263.21,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,76263.21,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,2,2,50,5/1/2019 6:33:06 PM,76263.21,76263.21,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,76263.21,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,2,2,50,5/1/2019 6:33:06 PM,76263.21,76263.21,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,76263.21,NaN,0.00,0.00,0.00,0.00
Raw Model,1,75456.1767583116,153.1077,5/1/2019 6:33:06 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,2,2,50,5/1/2019 6:33:06 PM,75456.18,581217.68,547978.77,2.30,0.46,0.46,0.50,0.00,0.00,100.00,NaN,581217.68,546574.34,0.00,0.00,0.00,0.00
CLUSTER,2,2,50,5/1/2019 6:33:06 PM,75456.18,75456.18,NaN,2.04,0.20,0.00,0.00,0.00,0.00,100.00,NaN,75456.18,NaN,0.00,0.00,0.00,0.00
MaxSumK,2,2,50,5/1/2019 6:33:06 PM,75456.18,75456.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75456.18,NaN,0.00,0.00,0.00,0.00
MaxiMinK,2,2,50,5/1/2019 6:33:06 PM,75456.18,75456.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75456.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,2,2,50,5/1/2019 6:33:06 PM,75456.18,75456.18,NaN,2.58,0.49,0.00,0.00,0.00,0.00,100.00,NaN,75456.18,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,2,2,50,5/1/2019 6:33:06 PM,75456.18,75456.18,NaN,2.50,0.50,0.00,0.00,0.00,0.00,100.00,NaN,75456.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,2,2,50,5/1/2019 6:33:06 PM,75456.18,75456.18,NaN,2.10,0.30,0.00,0.00,0.00,0.00,100.00,NaN,75456.18,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,2,2,50,5/1/2019 6:33:06 PM,75456.18,75456.18,NaN,2.12,0.32,0.00,0.00,0.00,0.00,100.00,NaN,75456.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,2,2,50,5/1/2019 6:33:06 PM,75456.18,75456.18,NaN,2.02,0.14,0.00,0.00,0.00,0.00,100.00,NaN,75456.18,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,2,2,50,5/1/2019 6:33:06 PM,75456.18,75456.18,NaN,2.02,0.14,0.00,0.00,0.00,0.00,100.00,NaN,75456.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,2,2,50,5/1/2019 6:33:06 PM,75456.18,75456.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75456.18,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,2,2,50,5/1/2019 6:33:06 PM,75456.18,75456.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75456.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,2,2,50,5/1/2019 6:33:06 PM,75456.18,75456.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75456.18,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,2,2,50,5/1/2019 6:33:06 PM,75456.18,75456.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75456.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,2,2,50,5/1/2019 6:33:06 PM,75456.18,75456.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75456.18,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,2,2,50,5/1/2019 6:33:06 PM,75456.18,75456.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75456.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,2,2,50,5/1/2019 6:33:06 PM,75456.18,75456.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75456.18,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,2,2,50,5/1/2019 6:33:06 PM,75456.18,75456.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75456.18,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,2,2,50,5/1/2019 6:33:06 PM,75456.18,75456.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75456.18,NaN,0.00,0.00,0.00,0.00
Raw Model,1,75558.0686860327,153.1078,5/1/2019 6:33:06 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,2,2,50,5/1/2019 6:33:06 PM,75558.07,450116.80,318735.60,2.22,0.41,0.58,0.49,0.00,0.00,100.00,NaN,450116.80,316849.54,0.00,0.00,0.00,0.00
CLUSTER,2,2,50,5/1/2019 6:33:06 PM,75558.07,75558.07,0.00,2.04,0.20,0.00,0.00,0.00,0.00,100.00,NaN,75558.07,NaN,0.00,0.00,0.00,0.00
MaxSumK,2,2,50,5/1/2019 6:33:06 PM,75558.07,75558.07,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75558.07,NaN,0.00,0.00,0.00,0.00
MaxiMinK,2,2,50,5/1/2019 6:33:06 PM,75558.07,75558.07,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75558.07,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,2,2,50,5/1/2019 6:33:06 PM,75558.07,75558.07,0.00,2.44,0.50,0.00,0.00,0.00,0.00,100.00,NaN,75558.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,2,2,50,5/1/2019 6:33:06 PM,75558.07,75558.07,0.00,2.48,0.54,0.00,0.00,0.00,0.00,100.00,NaN,75558.07,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,2,2,50,5/1/2019 6:33:06 PM,75558.07,75558.07,0.00,2.14,0.35,0.00,0.00,0.00,0.00,100.00,NaN,75558.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,2,2,50,5/1/2019 6:33:06 PM,75558.07,75558.07,0.00,2.10,0.30,0.00,0.00,0.00,0.00,100.00,NaN,75558.07,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,2,2,50,5/1/2019 6:33:06 PM,75558.07,75558.07,0.00,2.02,0.14,0.00,0.00,0.00,0.00,100.00,NaN,75558.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,2,2,50,5/1/2019 6:33:06 PM,75558.07,75558.07,0.00,2.02,0.14,0.00,0.00,0.00,0.00,100.00,NaN,75558.07,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,2,2,50,5/1/2019 6:33:06 PM,75558.07,75558.07,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75558.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,2,2,50,5/1/2019 6:33:06 PM,75558.07,75558.07,0.00,2.02,0.14,0.00,0.00,0.00,0.00,100.00,NaN,75558.07,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,2,2,50,5/1/2019 6:33:06 PM,75558.07,75558.07,0.00,2.02,0.14,0.00,0.00,0.00,0.00,100.00,NaN,75558.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,2,2,50,5/1/2019 6:33:06 PM,75558.07,75558.07,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75558.07,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,2,2,50,5/1/2019 6:33:06 PM,75558.07,75558.07,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75558.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,2,2,50,5/1/2019 6:33:06 PM,75558.07,75558.07,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75558.07,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,2,2,50,5/1/2019 6:33:06 PM,75558.07,75558.07,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75558.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,2,2,50,5/1/2019 6:33:06 PM,75558.07,75558.07,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75558.07,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,2,2,50,5/1/2019 6:33:06 PM,75558.07,75558.07,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75558.07,NaN,0.00,0.00,0.00,0.00
Raw Model,1,73688.6136041236,166.1182,5/1/2019 6:33:06 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,2,2,50,5/1/2019 6:33:06 PM,73688.61,590245.10,559674.84,2.24,0.43,0.46,0.50,0.00,0.00,100.00,NaN,590245.10,558363.56,0.00,0.00,0.00,0.00
CLUSTER,2,2,50,5/1/2019 6:33:06 PM,73688.61,73688.61,NaN,2.06,0.24,0.00,0.00,0.00,0.00,100.00,NaN,73688.61,NaN,0.00,0.00,0.00,0.00
MaxSumK,2,2,50,5/1/2019 6:33:06 PM,73688.61,73688.61,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,73688.61,NaN,0.00,0.00,0.00,0.00
MaxiMinK,2,2,50,5/1/2019 6:33:06 PM,73688.61,73688.61,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,73688.61,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,2,2,50,5/1/2019 6:33:06 PM,73688.61,73688.61,NaN,2.62,0.49,0.00,0.00,0.00,0.00,100.00,NaN,73688.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,2,2,50,5/1/2019 6:33:06 PM,73688.61,73688.61,NaN,2.48,0.50,0.00,0.00,0.00,0.00,100.00,NaN,73688.61,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,2,2,50,5/1/2019 6:33:06 PM,73688.61,73688.61,NaN,2.18,0.38,0.00,0.00,0.00,0.00,100.00,NaN,73688.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,2,2,50,5/1/2019 6:33:06 PM,73688.61,73688.61,NaN,2.08,0.27,0.00,0.00,0.00,0.00,100.00,NaN,73688.61,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,2,2,50,5/1/2019 6:33:06 PM,73688.61,73688.61,NaN,2.04,0.20,0.00,0.00,0.00,0.00,100.00,NaN,73688.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,2,2,50,5/1/2019 6:33:06 PM,73688.61,73688.61,NaN,2.08,0.27,0.00,0.00,0.00,0.00,100.00,NaN,73688.61,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,2,2,50,5/1/2019 6:33:06 PM,73688.61,73688.61,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,73688.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,2,2,50,5/1/2019 6:33:06 PM,73688.61,73688.61,NaN,2.04,0.20,0.00,0.00,0.00,0.00,100.00,NaN,73688.61,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,2,2,50,5/1/2019 6:33:06 PM,73688.61,73688.61,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,73688.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,2,2,50,5/1/2019 6:33:06 PM,73688.61,73688.61,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,73688.61,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,2,2,50,5/1/2019 6:33:06 PM,73688.61,73688.61,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,73688.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,2,2,50,5/1/2019 6:33:06 PM,73688.61,73688.61,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,73688.61,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,2,2,50,5/1/2019 6:33:06 PM,73688.61,73688.61,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,73688.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,2,2,50,5/1/2019 6:33:06 PM,73688.61,73688.61,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,73688.61,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,2,2,50,5/1/2019 6:33:06 PM,73688.61,73688.61,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,73688.61,NaN,0.00,0.00,0.00,0.00
Raw Model,1,75029.5971159042,168.1192,5/1/2019 6:33:06 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,2,2,50,5/1/2019 6:33:06 PM,75029.60,517750.89,332040.97,2.28,0.45,0.64,0.48,0.00,0.00,100.00,NaN,517750.89,330511.59,0.00,0.00,0.00,0.00
CLUSTER,2,2,50,5/1/2019 6:33:06 PM,75029.60,75029.60,0.00,2.02,0.14,0.00,0.00,0.00,0.00,100.00,NaN,75029.60,NaN,0.00,0.00,0.00,0.00
MaxSumK,2,2,50,5/1/2019 6:33:06 PM,75029.60,75029.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75029.60,NaN,0.00,0.00,0.00,0.00
MaxiMinK,2,2,50,5/1/2019 6:33:06 PM,75029.60,75029.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75029.60,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,2,2,50,5/1/2019 6:33:06 PM,75029.60,75029.60,0.00,2.48,0.50,0.00,0.00,0.00,0.00,100.00,NaN,75029.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,2,2,50,5/1/2019 6:33:06 PM,75029.60,75029.60,0.00,2.38,0.49,0.00,0.00,0.00,0.00,100.00,NaN,75029.60,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,2,2,50,5/1/2019 6:33:06 PM,75029.60,75029.60,0.00,2.14,0.35,0.00,0.00,0.00,0.00,100.00,NaN,75029.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,2,2,50,5/1/2019 6:33:06 PM,75029.60,75029.60,0.00,2.16,0.37,0.00,0.00,0.00,0.00,100.00,NaN,75029.60,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,2,2,50,5/1/2019 6:33:06 PM,75029.60,75029.60,0.00,2.02,0.14,0.00,0.00,0.00,0.00,100.00,NaN,75029.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,2,2,50,5/1/2019 6:33:06 PM,75029.60,75029.60,0.00,2.04,0.20,0.00,0.00,0.00,0.00,100.00,NaN,75029.60,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,2,2,50,5/1/2019 6:33:06 PM,75029.60,75029.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75029.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,2,2,50,5/1/2019 6:33:06 PM,75029.60,75029.60,0.00,2.02,0.14,0.00,0.00,0.00,0.00,100.00,NaN,75029.60,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,2,2,50,5/1/2019 6:33:06 PM,75029.60,75029.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75029.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,2,2,50,5/1/2019 6:33:06 PM,75029.60,75029.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75029.60,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,2,2,50,5/1/2019 6:33:06 PM,75029.60,75029.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75029.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,2,2,50,5/1/2019 6:33:06 PM,75029.60,75029.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75029.60,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,2,2,50,5/1/2019 6:33:07 PM,75029.60,75029.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75029.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,2,2,50,5/1/2019 6:33:07 PM,75029.60,75029.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75029.60,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,2,2,50,5/1/2019 6:33:07 PM,75029.60,75029.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75029.60,NaN,0.00,0.00,0.00,0.00
Raw Model,1,75790.6416769749,173.1215,5/1/2019 6:33:07 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,2,2,50,5/1/2019 6:33:07 PM,75790.64,578181.02,328891.71,2.28,0.49,0.70,0.46,0.00,0.00,100.00,NaN,578181.02,327579.20,0.00,0.00,0.00,0.00
CLUSTER,2,2,50,5/1/2019 6:33:07 PM,75790.64,75790.64,NaN,2.08,0.27,0.00,0.00,0.00,0.00,100.00,NaN,75790.64,NaN,0.00,0.00,0.00,0.00
MaxSumK,2,2,50,5/1/2019 6:33:07 PM,75790.64,75790.64,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75790.64,NaN,0.00,0.00,0.00,0.00
MaxiMinK,2,2,50,5/1/2019 6:33:07 PM,75790.64,75790.64,NaN,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,75790.64,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,2,2,50,5/1/2019 6:33:07 PM,75790.64,75790.64,NaN,2.42,0.49,0.00,0.00,0.00,0.00,100.00,NaN,75790.64,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,2,2,50,5/1/2019 6:33:07 PM,75790.64,75790.64,NaN,2.52,0.50,0.00,0.00,0.00,0.00,100.00,NaN,75790.64,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,2,2,50,5/1/2019 6:33:07 PM,75790.64,75790.64,NaN,2.12,0.32,0.00,0.00,0.00,0.00,100.00,NaN,75790.64,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,2,2,50,5/1/2019 6:33:07 PM,75790.64,75790.64,NaN,2.12,0.32,0.00,0.00,0.00,0.00,100.00,NaN,75790.64,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,2,2,50,5/1/2019 6:33:07 PM,75790.64,75790.64,NaN,2.08,0.27,0.00,0.00,0.00,0.00,100.00,NaN,75790.64,NaN,0.00,0.00,0.00,0.00
