Multiplier,0,,Dimensions,9,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,29151.486971013,8.507,5/1/2019 2:23:24 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,5,5,50,5/1/2019 2:23:49 AM,71162.35,455548.10,195139.50,4.24,2.18,1.48,0.88,0.04,1.08,250.00,NaN,455548.10,NaN,0.00,0.00,0.00,0.00
CLUSTER,5,5,50,5/1/2019 2:23:49 AM,71162.35,224498.03,123869.86,3.92,2.04,0.60,0.60,0.00,0.00,250.00,NaN,224498.03,NaN,0.00,0.00,0.00,0.00
MaxSumK,5,5,50,5/1/2019 2:23:49 AM,71162.35,71162.35,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,71162.35,NaN,0.00,0.00,0.00,0.00
MaxiMinK,5,5,50,5/1/2019 2:23:49 AM,71162.35,71162.35,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,71162.35,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,5,5,50,5/1/2019 2:23:49 AM,71162.35,169822.13,118787.86,4.44,2.18,0.02,0.14,0.02,0.85,250.00,NaN,169822.13,52812.20,0.00,0.00,0.00,0.00
CCCM-Min m1,5,5,50,5/1/2019 2:23:49 AM,71162.35,220538.62,122870.66,4.64,2.47,0.16,0.37,0.02,0.86,250.00,NaN,220538.62,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,5,5,50,5/1/2019 2:23:49 AM,71162.35,107115.10,77806.12,3.06,1.84,0.02,0.14,0.00,0.00,250.00,NaN,107115.10,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,5,5,50,5/1/2019 2:23:49 AM,71162.35,134055.97,85025.23,3.44,1.96,0.00,0.00,0.02,1.00,250.00,NaN,134055.97,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,5,5,50,5/1/2019 2:23:49 AM,71162.35,100629.53,69169.85,2.84,1.98,0.00,0.00,0.00,0.00,250.00,NaN,100629.53,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,5,5,50,5/1/2019 2:23:49 AM,71162.35,84752.16,46269.54,2.32,1.01,0.00,0.00,0.00,0.00,250.00,NaN,84752.16,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,5,5,50,5/1/2019 2:23:49 AM,71162.35,71162.35,0.00,2.02,0.14,0.00,0.00,0.00,0.00,250.00,NaN,71162.35,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,5,5,50,5/1/2019 2:23:49 AM,71162.35,87467.17,55473.79,2.34,1.12,0.00,0.00,0.00,0.00,250.00,NaN,87467.17,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,5,5,50,5/1/2019 2:23:49 AM,71162.35,71162.35,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,71162.35,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,5,5,50,5/1/2019 2:23:49 AM,71162.35,71162.35,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,71162.35,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,5,5,50,5/1/2019 2:23:49 AM,71162.35,71162.35,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,71162.35,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,5,5,50,5/1/2019 2:23:50 AM,71162.35,71162.35,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,71162.35,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,5,5,50,5/1/2019 2:23:50 AM,71162.35,71162.35,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,71162.35,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,5,5,50,5/1/2019 2:23:50 AM,71162.35,71162.35,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,71162.35,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,5,5,50,5/1/2019 2:23:50 AM,71162.35,71162.35,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,71162.35,NaN,0.00,0.00,0.00,0.00
Raw Model,1,75613.8614136901,537.3816,5/1/2019 2:23:50 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,5,5,50,5/1/2019 2:23:50 AM,75613.86,635204.32,264385.86,3.88,1.67,1.80,0.89,0.02,0.75,250.00,NaN,635204.32,NaN,0.00,0.00,0.00,0.00
CLUSTER,5,5,50,5/1/2019 2:23:50 AM,75613.86,230227.39,147321.68,4.32,2.02,0.26,0.44,0.02,0.84,250.00,NaN,230227.39,60108.59,0.00,0.00,0.00,0.00
MaxSumK,5,5,50,5/1/2019 2:23:50 AM,75613.86,87404.84,46670.03,2.30,1.35,0.00,0.00,0.00,0.00,250.00,NaN,87404.84,NaN,0.00,0.00,0.00,0.00
MaxiMinK,5,5,50,5/1/2019 2:23:50 AM,75613.86,75613.86,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,75613.86,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,5,5,50,5/1/2019 2:23:50 AM,75613.86,252457.85,160313.05,4.58,1.80,0.08,0.27,0.04,1.00,250.00,NaN,252457.85,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,5,5,50,5/1/2019 2:23:50 AM,75613.86,286414.53,182453.56,4.44,1.99,0.10,0.30,0.04,1.40,250.00,NaN,286414.53,95025.35,0.00,0.00,0.00,0.00
CCCM-R m2,5,5,50,5/1/2019 2:23:50 AM,75613.86,132036.03,110703.77,2.94,1.33,0.00,0.00,0.02,0.66,250.00,NaN,132036.03,53542.76,0.00,0.00,0.00,0.00
CCCM-Min m2,5,5,50,5/1/2019 2:23:50 AM,75613.86,152169.29,124419.27,3.10,1.73,0.00,0.00,0.00,0.00,250.00,NaN,152169.29,68677.36,0.00,0.00,0.00,0.00
CCCM-R m3,5,5,50,5/1/2019 2:23:50 AM,75613.86,91093.56,62131.48,2.24,0.81,0.02,0.14,0.00,0.00,250.00,NaN,91093.56,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,5,5,50,5/1/2019 2:23:50 AM,75613.86,95909.51,70694.16,2.34,0.86,0.00,0.00,0.00,0.00,250.00,NaN,95909.51,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,5,5,50,5/1/2019 2:23:50 AM,75613.86,88514.83,63201.57,2.18,0.99,0.00,0.00,0.00,0.00,250.00,NaN,88514.83,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,5,5,50,5/1/2019 2:23:50 AM,75613.86,79615.55,28011.80,2.12,0.71,0.00,0.00,0.00,0.00,250.00,NaN,79615.55,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,5,5,50,5/1/2019 2:23:50 AM,75613.86,75613.86,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,75613.86,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,5,5,50,5/1/2019 2:23:50 AM,75613.86,75613.86,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,75613.86,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,5,5,50,5/1/2019 2:23:50 AM,75613.86,75613.86,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,75613.86,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,5,5,50,5/1/2019 2:23:50 AM,75613.86,75613.86,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,75613.86,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,5,5,50,5/1/2019 2:23:50 AM,75613.86,75613.86,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,75613.86,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,5,5,50,5/1/2019 2:23:50 AM,75613.86,75613.86,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,75613.86,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,5,5,50,5/1/2019 2:23:50 AM,75613.86,75613.86,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,75613.86,NaN,0.00,0.00,0.00,0.00
Raw Model,1,72259.2967050079,478.3379,5/1/2019 2:23:50 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,5,5,50,5/1/2019 2:23:50 AM,223182.49,595820.10,316559.79,4.70,2.32,1.30,0.85,0.04,1.94,250.00,NaN,595820.10,NaN,0.00,0.00,0.00,0.00
CLUSTER,5,5,50,5/1/2019 2:23:50 AM,72259.30,197069.39,197192.78,3.56,1.33,0.32,0.51,0.00,0.00,250.00,NaN,197069.39,131306.83,0.00,0.00,0.00,0.00
MaxSumK,5,5,50,5/1/2019 2:23:50 AM,72259.30,190297.73,62688.82,4.94,2.30,0.00,0.00,0.00,0.00,250.00,NaN,190297.73,NaN,0.00,0.00,0.00,0.00
MaxiMinK,5,5,50,5/1/2019 2:23:50 AM,72259.30,72259.30,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,72259.30,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,5,5,50,5/1/2019 2:23:50 AM,72259.30,324999.87,195173.21,4.94,2.11,0.06,0.24,0.04,1.73,250.00,NaN,324999.87,96414.80,0.00,0.00,0.00,0.00
CCCM-Min m1,5,5,50,5/1/2019 2:23:50 AM,72259.30,303469.18,236118.47,4.92,2.25,0.02,0.14,0.00,0.00,250.00,NaN,303469.18,176904.77,0.00,0.00,0.00,0.00
CCCM-R m2,5,5,50,5/1/2019 2:23:50 AM,72259.30,166293.47,146380.60,3.78,2.33,0.02,0.14,0.02,0.85,250.00,NaN,166293.47,99847.35,0.00,0.00,0.00,0.00
CCCM-Min m2,5,5,50,5/1/2019 2:23:50 AM,72259.30,146777.29,128545.81,3.56,2.37,0.02,0.14,0.00,0.00,250.00,NaN,146777.29,79353.77,0.00,0.00,0.00,0.00
CCCM-R m3,5,5,50,5/1/2019 2:23:50 AM,72259.30,86123.89,48239.16,2.28,0.92,0.00,0.00,0.00,0.00,250.00,NaN,86123.89,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,5,5,50,5/1/2019 2:23:50 AM,72259.30,104671.71,85804.12,2.68,1.50,0.00,0.00,0.00,0.00,250.00,NaN,104671.71,24058.76,0.00,0.00,0.00,0.00
CCCM-R m4,5,5,50,5/1/2019 2:23:50 AM,72259.30,84904.83,54134.97,2.12,0.52,0.00,0.00,0.00,0.00,250.00,NaN,84904.83,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,5,5,50,5/1/2019 2:23:50 AM,72259.30,72259.30,NaN,2.04,0.20,0.00,0.00,0.00,0.00,250.00,NaN,72259.30,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,5,5,50,5/1/2019 2:23:50 AM,72259.30,75288.60,21205.13,2.10,0.70,0.00,0.00,0.00,0.00,250.00,NaN,75288.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,5,5,50,5/1/2019 2:23:50 AM,72259.30,72259.30,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,72259.30,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,5,5,50,5/1/2019 2:23:51 AM,72259.30,72259.30,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,72259.30,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,5,5,50,5/1/2019 2:23:51 AM,72259.30,72259.30,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,72259.30,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,5,5,50,5/1/2019 2:23:51 AM,72259.30,72259.30,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,72259.30,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,5,5,50,5/1/2019 2:23:51 AM,72259.30,72259.30,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,72259.30,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,5,5,50,5/1/2019 2:23:51 AM,72259.30,72259.30,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,72259.30,NaN,0.00,0.00,0.00,0.00
Raw Model,1,73818.1499012054,531.3739,5/1/2019 2:23:51 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,5,5,50,5/1/2019 2:23:51 AM,73818.15,394291.26,265682.30,4.38,1.84,1.32,0.90,0.00,0.00,250.00,NaN,394291.26,32647.17,0.00,0.00,0.00,0.00
CLUSTER,5,5,50,5/1/2019 2:23:51 AM,73818.15,188958.82,92866.99,3.70,1.06,0.76,0.59,0.00,0.00,250.00,NaN,188958.82,NaN,0.00,0.00,0.00,0.00
MaxSumK,5,5,50,5/1/2019 2:23:51 AM,73818.15,112249.50,43356.46,2.80,1.17,0.00,0.00,0.00,0.00,250.00,NaN,112249.50,NaN,0.00,0.00,0.00,0.00
MaxiMinK,5,5,50,5/1/2019 2:23:51 AM,73818.15,73818.15,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,73818.15,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,5,5,50,5/1/2019 2:23:51 AM,73818.15,181607.09,127514.30,5.08,2.33,0.04,0.20,0.02,0.68,250.00,NaN,181607.09,55725.35,0.00,0.00,0.00,0.00
CCCM-Min m1,5,5,50,5/1/2019 2:23:51 AM,73818.15,210294.42,145338.49,4.82,1.79,0.04,0.20,0.04,1.92,250.00,NaN,210294.42,59377.42,0.00,0.00,0.00,0.00
CCCM-R m2,5,5,50,5/1/2019 2:23:51 AM,73818.15,101233.13,63484.12,2.84,1.38,0.00,0.00,0.00,0.00,250.00,NaN,101233.13,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,5,5,50,5/1/2019 2:23:51 AM,73818.15,115213.72,75612.87,3.14,1.76,0.00,0.00,0.00,0.00,250.00,NaN,115213.72,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,5,5,50,5/1/2019 2:23:51 AM,73818.15,90714.30,46304.87,2.84,2.01,0.00,0.00,0.00,0.00,250.00,NaN,90714.30,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,5,5,50,5/1/2019 2:23:51 AM,73818.15,87218.22,44082.56,2.52,1.63,0.00,0.00,0.00,0.00,250.00,NaN,87218.22,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,5,5,50,5/1/2019 2:23:51 AM,73818.15,73818.15,0.00,2.02,0.14,0.00,0.00,0.00,0.00,250.00,NaN,73818.15,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,5,5,50,5/1/2019 2:23:51 AM,73818.15,73818.15,0.00,2.06,0.42,0.00,0.00,0.00,0.00,250.00,NaN,73818.15,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,5,5,50,5/1/2019 2:23:51 AM,73818.15,73818.15,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,73818.15,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,5,5,50,5/1/2019 2:23:51 AM,73818.15,77905.12,28608.82,2.10,0.70,0.00,0.00,0.00,0.00,250.00,NaN,77905.12,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,5,5,50,5/1/2019 2:23:51 AM,73818.15,73818.15,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,73818.15,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,5,5,50,5/1/2019 2:23:51 AM,73818.15,73818.15,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,73818.15,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,5,5,50,5/1/2019 2:23:51 AM,73818.15,73818.15,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,73818.15,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,5,5,50,5/1/2019 2:23:51 AM,73818.15,73818.15,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,73818.15,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,5,5,50,5/1/2019 2:23:51 AM,73818.15,73818.15,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,73818.15,NaN,0.00,0.00,0.00,0.00
Raw Model,1,71461.1840879907,495.3646,5/1/2019 2:23:51 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,5,5,50,5/1/2019 2:23:51 AM,71461.18,438188.24,233293.42,3.86,1.47,0.90,0.70,0.04,1.23,250.00,NaN,438188.24,NaN,0.00,0.00,0.00,0.00
CLUSTER,5,5,50,5/1/2019 2:23:51 AM,71461.18,370238.68,166437.99,3.44,1.54,0.86,0.57,0.02,0.97,250.00,NaN,370238.68,NaN,0.00,0.00,0.00,0.00
MaxSumK,5,5,50,5/1/2019 2:23:51 AM,71461.18,71461.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,71461.18,NaN,0.00,0.00,0.00,0.00
MaxiMinK,5,5,50,5/1/2019 2:23:51 AM,71461.18,71461.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,71461.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,5,5,50,5/1/2019 2:23:51 AM,71461.18,339300.03,201282.68,4.98,2.20,0.12,0.32,0.04,1.60,250.00,NaN,339300.03,105917.39,0.00,0.00,0.00,0.00
CCCM-Min m1,5,5,50,5/1/2019 2:23:51 AM,71461.18,364217.61,236505.24,5.08,1.93,0.10,0.30,0.02,0.98,250.00,NaN,364217.61,157766.07,0.00,0.00,0.00,0.00
CCCM-R m2,5,5,50,5/1/2019 2:23:51 AM,71461.18,159457.25,146900.18,3.08,1.49,0.00,0.00,0.00,0.00,250.00,NaN,159457.25,102071.13,0.00,0.00,0.00,0.00
CCCM-Min m2,5,5,50,5/1/2019 2:23:51 AM,71461.18,153425.26,141450.61,3.50,2.49,0.02,0.14,0.00,0.00,250.00,NaN,153425.26,98666.25,0.00,0.00,0.00,0.00
CCCM-R m3,5,5,50,5/1/2019 2:23:51 AM,71461.18,107997.83,95176.45,2.30,0.73,0.00,0.00,0.00,0.00,250.00,NaN,107997.83,45056.68,0.00,0.00,0.00,0.00
CCCM-Min m3,5,5,50,5/1/2019 2:23:51 AM,71461.18,91062.82,80144.36,2.18,0.65,0.00,0.00,0.00,0.00,250.00,NaN,91062.82,27403.91,0.00,0.00,0.00,0.00
CCCM-R m4,5,5,50,5/1/2019 2:23:51 AM,71461.18,86325.54,72820.15,2.12,0.59,0.00,0.00,0.00,0.00,250.00,NaN,86325.54,5142.04,0.00,0.00,0.00,0.00
CCCM-Min m4,5,5,50,5/1/2019 2:23:51 AM,71461.18,92621.14,83816.68,2.22,0.83,0.00,0.00,0.00,0.00,250.00,NaN,92621.14,35371.75,0.00,0.00,0.00,0.00
CCCM-R m5,5,5,50,5/1/2019 2:23:51 AM,71461.18,78890.00,52001.70,2.16,1.12,0.00,0.00,0.00,0.00,250.00,NaN,78890.00,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,5,5,50,5/1/2019 2:23:51 AM,71461.18,78326.94,48060.29,2.10,0.70,0.00,0.00,0.00,0.00,250.00,NaN,78326.94,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,5,5,50,5/1/2019 2:23:51 AM,71461.18,71461.18,NaN,2.04,0.20,0.00,0.00,0.00,0.00,250.00,NaN,71461.18,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,5,5,50,5/1/2019 2:23:52 AM,71461.18,71461.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,71461.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,5,5,50,5/1/2019 2:23:52 AM,71461.18,71461.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,71461.18,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,5,5,50,5/1/2019 2:23:52 AM,71461.18,71461.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,71461.18,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,5,5,50,5/1/2019 2:23:52 AM,71461.18,71461.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,250.00,NaN,71461.18,NaN,0.00,0.00,0.00,0.00
Raw Model,1,88953.9183481419,478.3387,5/1/2019 2:23:52 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,6,6,50,5/1/2019 2:23:52 AM,88953.92,670152.64,251821.08,3.90,1.42,1.94,0.95,0.02,0.94,300.00,NaN,670152.64,NaN,0.00,0.00,0.00,0.00
CLUSTER,6,6,50,5/1/2019 2:23:52 AM,88953.92,241084.01,140621.57,3.92,1.43,0.46,0.61,0.02,0.88,300.00,NaN,241084.01,NaN,0.00,0.00,0.00,0.00
MaxSumK,6,6,50,5/1/2019 2:23:52 AM,88953.92,167872.93,96655.76,3.86,1.74,0.00,0.00,0.00,0.00,300.00,NaN,167872.93,NaN,0.00,0.00,0.00,0.00
MaxiMinK,6,6,50,5/1/2019 2:23:52 AM,88953.92,88953.92,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,88953.92,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,6,6,50,5/1/2019 2:23:52 AM,88953.92,313676.25,159347.09,5.42,2.16,0.08,0.27,0.04,1.46,300.00,NaN,313676.25,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,6,6,50,5/1/2019 2:23:52 AM,88953.92,294637.01,143294.37,5.38,2.32,0.06,0.24,0.02,0.60,300.00,NaN,294637.01,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,6,6,50,5/1/2019 2:23:52 AM,88953.92,178438.05,111831.00,3.68,2.28,0.00,0.00,0.02,0.87,300.00,NaN,178438.05,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,6,6,50,5/1/2019 2:23:52 AM,88953.92,171199.38,108729.58,3.88,2.58,0.02,0.14,0.00,0.00,300.00,NaN,171199.38,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,6,6,50,5/1/2019 2:23:52 AM,88953.92,116006.42,67378.17,2.44,1.13,0.00,0.00,0.00,0.00,300.00,NaN,116006.42,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,6,6,50,5/1/2019 2:23:52 AM,88953.92,116235.90,74300.17,2.34,0.91,0.02,0.14,0.00,0.00,300.00,NaN,116235.90,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,6,6,50,5/1/2019 2:23:52 AM,88953.92,96846.01,38663.22,2.22,1.06,0.00,0.00,0.00,0.00,300.00,NaN,96846.01,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,6,6,50,5/1/2019 2:23:52 AM,88953.92,88953.92,NaN,2.02,0.14,0.00,0.00,0.00,0.00,300.00,NaN,88953.92,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,6,6,50,5/1/2019 2:23:52 AM,88953.92,93701.35,33231.99,2.02,0.14,0.00,0.00,0.00,0.00,300.00,NaN,93701.35,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,6,6,50,5/1/2019 2:23:52 AM,88953.92,92574.11,25341.31,2.04,0.28,0.00,0.00,0.00,0.00,300.00,NaN,92574.11,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,6,6,50,5/1/2019 2:23:52 AM,88953.92,88953.92,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,88953.92,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,6,6,50,5/1/2019 2:23:52 AM,88953.92,93611.26,32601.38,2.14,0.75,0.00,0.00,0.00,0.00,300.00,NaN,93611.26,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,6,6,50,5/1/2019 2:23:52 AM,88953.92,88953.92,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,88953.92,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,6,6,50,5/1/2019 2:23:52 AM,88953.92,88953.92,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,88953.92,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,6,6,50,5/1/2019 2:23:52 AM,88953.92,88953.92,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,88953.92,NaN,0.00,0.00,0.00,0.00
Raw Model,1,87073.625855871,742.5112,5/1/2019 2:23:52 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,6,6,50,5/1/2019 2:23:52 AM,87073.63,741401.04,270174.48,3.92,1.65,2.02,0.93,0.02,0.35,300.00,NaN,741401.04,NaN,0.00,0.00,0.00,0.00
CLUSTER,6,6,50,5/1/2019 2:23:52 AM,87073.63,286442.92,162235.72,4.14,1.98,0.50,0.61,0.00,0.00,300.00,NaN,286442.92,NaN,0.00,0.00,0.00,0.00
MaxSumK,6,6,50,5/1/2019 2:23:52 AM,87073.63,129977.06,85971.91,2.84,1.88,0.00,0.00,0.00,0.00,300.00,NaN,129977.06,NaN,0.00,0.00,0.00,0.00
MaxiMinK,6,6,50,5/1/2019 2:23:53 AM,87073.63,87073.63,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,87073.63,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,6,6,50,5/1/2019 2:23:53 AM,87073.63,332471.29,144801.70,5.12,1.91,0.06,0.24,0.00,0.00,300.00,NaN,332471.29,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,6,6,50,5/1/2019 2:23:53 AM,87073.63,318817.10,168765.69,5.02,2.09,0.06,0.24,0.08,2.88,300.00,NaN,318817.10,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,6,6,50,5/1/2019 2:23:53 AM,87073.63,205483.27,130815.44,3.46,1.66,0.04,0.20,0.00,0.00,300.00,NaN,205483.27,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,6,6,50,5/1/2019 2:23:53 AM,87073.63,205427.02,153010.32,3.70,1.81,0.02,0.14,0.04,1.27,300.00,NaN,205427.02,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,6,6,50,5/1/2019 2:23:53 AM,87073.63,117692.10,85073.28,2.44,1.12,0.00,0.00,0.02,0.96,300.00,NaN,117692.10,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,6,6,50,5/1/2019 2:23:53 AM,87073.63,138575.54,101469.20,2.74,1.31,0.00,0.00,0.00,0.00,300.00,NaN,138575.54,NaN,0.00,0.00,0.00,0.00
